"Promotion ID","Advertiser","Advertiser ID","Type","Code","Description","Starts","Ends","Categories","Regions","Terms","Deeplink Tracking","Deeplink","Commission Groups","Commission","Exclusive","Date Added","Title","Campaign"
"4121271","Kabum BR","17729","promotion","","Impressora Laser Brother Multifuncional, Preto, Wifi E Ethernet, 110v - Dcp-L2540dw","22/09/2026 00:00:00","22/09/2026 23:59:59","Creative & Construction","Brazil",".","https://www.awin1.com/cread.php?awinmid=17729&awinaffid=3077915&ued=https%3A%2F%2Fwww.kabum.com.br%2Fproduto%2F172929","https://www.kabum.com.br/produto/172929","","","no","22/09/2026 16:14:12","Impressora Laser Brother Multifuncional, Preto, Wifi E Ethernet, 110v - Dcp-L2540dw",""
"4121264","Kabum BR","17729","promotion","","Celular Xiaomi Redmi 15c 256gb 8gb Ram De 6.9"" 50mp 8mp - Mint Green (Global)","22/09/2026 00:00:00","22/09/2026 23:59:59","Creative & Construction","Brazil",".","https://www.awin1.com/cread.php?awinmid=17729&awinaffid=3077915&ued=https%3A%2F%2Fwww.kabum.com.br%2Fproduto%2F922447","https://www.kabum.com.br/produto/922447","","","no","22/09/2026 16:14:01","Celular Xiaomi Redmi 15c 256gb 8gb Ram De 6.9"" 50mp 8mp - Mint Green (Global)",""
"4121261","Kabum BR","17729","promotion","","Pc Gamer Ryzen 5 5600gt| 16gb 3200mhz| (Radeon Vega 7)| Ssd 1tb| 500w 80 Plus| 3 Fans, Nli89042","22/09/2026 00:00:00","22/09/2026 23:59:59","Creative & Construction","Brazil",".","https://www.awin1.com/cread.php?awinmid=17729&awinaffid=3077915&ued=https%3A%2F%2Fwww.kabum.com.br%2Fproduto%2F691704","https://www.kabum.com.br/produto/691704","","","no","22/09/2026 16:13:52","Pc Gamer Ryzen 5 5600gt| 16gb 3200mhz| (Radeon Vega 7)| Ssd 1tb| 500w 80 Plus| 3 Fans, Nli89042",""
"4121260","Kabum BR","17729","promotion","","Air Cooler Para Processador Deepcool Ak400 Bk, Intel/Amd - Preto","22/09/2026 00:00:00","22/09/2026 23:59:59","Creative & Construction","Brazil",".","https://www.awin1.com/cread.php?awinmid=17729&awinaffid=3077915&ued=https%3A%2F%2Fwww.kabum.com.br%2Fproduto%2F460434","https://www.kabum.com.br/produto/460434","","","no","22/09/2026 16:13:41","Air Cooler Para Processador Deepcool Ak400 Bk, Intel/Amd - Preto",""
"4121259","Kabum BR","17729","promotion","","Celular Xiaomi Poco X8 Pro De 512gb 8gb Ram De 6.59"" 50+8mp 20mp - Preto (Global)","22/09/2026 00:00:00","22/09/2026 23:59:59","Creative & Construction","Brazil",".","https://www.awin1.com/cread.php?awinmid=17729&awinaffid=3077915&ued=https%3A%2F%2Fwww.kabum.com.br%2Fproduto%2F1017195","https://www.kabum.com.br/produto/1017195","","","no","22/09/2026 16:13:33","Celular Xiaomi Poco X8 Pro De 512gb 8gb Ram De 6.59"" 50+8mp 20mp - Preto (Global)",""
"4121258","Kabum BR","17729","promotion","","Multifuncional Epson Ecotank L5590 Jato De Tinta, Wifi, Usb - 085141706062","22/09/2026 00:00:00","22/09/2026 23:59:59","Creative & Construction","Brazil",".","https://www.awin1.com/cread.php?awinmid=17729&awinaffid=3077915&ued=https%3A%2F%2Fwww.kabum.com.br%2Fproduto%2F503846","https://www.kabum.com.br/produto/503846","","","no","22/09/2026 16:13:23","Multifuncional Epson Ecotank L5590 Jato De Tinta, Wifi, Usb - 085141706062",""
"4121257","Kabum BR","17729","promotion","","Pc Gamer Cpu Intel I7 3.4ghz Ssd 480gb Memoria Ram 16gb 500w","22/09/2026 00:00:00","22/09/2026 23:59:59","Creative & Construction","Brazil",".","https://www.awin1.com/cread.php?awinmid=17729&awinaffid=3077915&ued=https%3A%2F%2Fwww.kabum.com.br%2Fproduto%2F566681","https://www.kabum.com.br/produto/566681","","","no","22/09/2026 16:13:13","Pc Gamer Cpu Intel I7 3.4ghz Ssd 480gb Memoria Ram 16gb 500w",""
"4121256","Kabum BR","17729","promotion","","Monitor Gamer Acer Nitro 23.8” Kg243y P1bip Full Hd Led Ips 144 Hz 1ms","22/09/2026 00:00:00","22/09/2026 23:59:59","Creative & Construction","Brazil",".","https://www.awin1.com/cread.php?awinmid=17729&awinaffid=3077915&ued=https%3A%2F%2Fwww.kabum.com.br%2Fproduto%2F882798","https://www.kabum.com.br/produto/882798","","","no","22/09/2026 16:13:02","Monitor Gamer Acer Nitro 23.8” Kg243y P1bip Full Hd Led Ips 144 Hz 1ms",""
"4121255","Kabum BR","17729","promotion","","Processador Amd Ryzen 7 5800x3d Anniversary Edition, 3.4ghz (4.5ghz Turbo), 8-Cores 16-Threads, Am4, Sem Cooler, Sem Vídeo","22/09/2026 00:00:00","22/09/2026 23:59:59","Creative & Construction","Brazil",".","https://www.awin1.com/cread.php?awinmid=17729&awinaffid=3077915&ued=https%3A%2F%2Fwww.kabum.com.br%2Fproduto%2F1053076","https://www.kabum.com.br/produto/1053076","","","no","22/09/2026 16:12:53","Processador Amd Ryzen 7 5800x3d Anniversary Edition, 3.4ghz (4.5ghz Turbo), 8-Cores 16-Threads, Am4, Sem Cooler, Sem Vídeo",""
"4121254","Kabum BR","17729","promotion","","Smartphone Samsung A07 4g 128gb 4gb 50mp 8mp 6.7” Preto","22/09/2026 00:00:00","22/09/2026 23:59:59","Creative & Construction","Brazil",".","https://www.awin1.com/cread.php?awinmid=17729&awinaffid=3077915&ued=https%3A%2F%2Fwww.kabum.com.br%2Fproduto%2F921218","https://www.kabum.com.br/produto/921218","","","no","22/09/2026 16:12:45","Smartphone Samsung A07 4g 128gb 4gb 50mp 8mp 6.7” Preto",""
"4121253","Kabum BR","17729","promotion","","Smartphone Samsung Galaxy A07 Preto 6.7 256gb 8gb Câmera Dupla","22/09/2026 00:00:00","22/09/2026 23:59:59","Creative & Construction","Brazil",".","https://www.awin1.com/cread.php?awinmid=17729&awinaffid=3077915&ued=https%3A%2F%2Fwww.kabum.com.br%2Fproduto%2F921087","https://www.kabum.com.br/produto/921087","","","no","22/09/2026 16:12:36","Smartphone Samsung Galaxy A07 Preto 6.7 256gb 8gb Câmera Dupla",""
"4121252","Kabum BR","17729","promotion","","Notebook Lenovo Ideapad Slim 3 15iru10 Intel Core 3 100u 8gb 256gb Ssd Linux 15.3"" - 83nus00000 Luna Grey","22/09/2026 00:00:00","22/09/2026 23:59:59","Creative & Construction","Brazil",".","https://www.awin1.com/cread.php?awinmid=17729&awinaffid=3077915&ued=https%3A%2F%2Fwww.kabum.com.br%2Fproduto%2F1008286","https://www.kabum.com.br/produto/1008286","","","no","22/09/2026 16:12:27","Notebook Lenovo Ideapad Slim 3 15iru10 Intel Core 3 100u 8gb 256gb Ssd Linux 15.3"" - 83nus00000 Luna Grey",""
"4121251","Kabum BR","17729","promotion","","Monitor Gamer Lg 24"" Full Hd, 100hz, Ips, 5ms, Hdmi, Ajuste De Inclinação, Preto - 24ms500-B","22/09/2026 00:00:00","22/09/2026 23:59:59","Creative & Construction","Brazil",".","https://www.awin1.com/cread.php?awinmid=17729&awinaffid=3077915&ued=https%3A%2F%2Fwww.kabum.com.br%2Fproduto%2F644868","https://www.kabum.com.br/produto/644868","","","no","22/09/2026 16:12:18","Monitor Gamer Lg 24"" Full Hd, 100hz, Ips, 5ms, Hdmi, Ajuste De Inclinação, Preto - 24ms500-B",""
"4121250","Kabum BR","17729","promotion","","Smart Tv Tcl 65 Polegadas Qd-Mini Led 4k C6k Wifi Bluetooth Google Tv 4 Hdmi 144hz Hdr10+ 65c6k","22/09/2026 00:00:00","22/09/2026 23:59:59","Creative & Construction","Brazil",".","https://www.awin1.com/cread.php?awinmid=17729&awinaffid=3077915&ued=https%3A%2F%2Fwww.kabum.com.br%2Fproduto%2F911480","https://www.kabum.com.br/produto/911480","","","no","22/09/2026 16:12:09","Smart Tv Tcl 65 Polegadas Qd-Mini Led 4k C6k Wifi Bluetooth Google Tv 4 Hdmi 144hz Hdr10+ 65c6k",""
"4121249","Kabum BR","17729","promotion","","Cabo De Rede Patch Cord Cat.6 Plus Cable,1.5m, Azul - Pc-Eth6u15bl","22/09/2026 00:00:00","22/09/2026 23:59:59","Creative & Construction","Brazil",".","https://www.awin1.com/cread.php?awinmid=17729&awinaffid=3077915&ued=https%3A%2F%2Fwww.kabum.com.br%2Fproduto%2F347290","https://www.kabum.com.br/produto/347290","","","no","22/09/2026 16:11:59","Cabo De Rede Patch Cord Cat.6 Plus Cable,1.5m, Azul - Pc-Eth6u15bl",""
"4121248","Kabum BR","17729","promotion","","Air Cooler Cooler Master Hyper 212 Spectrum V3, Argb, Intel E Amd, 120mm, Preto - Rr-S4na-17pa-R1","22/09/2026 00:00:00","22/09/2026 23:59:59","Creative & Construction","Brazil",".","https://www.awin1.com/cread.php?awinmid=17729&awinaffid=3077915&ued=https%3A%2F%2Fwww.kabum.com.br%2Fproduto%2F532493","https://www.kabum.com.br/produto/532493","","","no","22/09/2026 16:11:50","Air Cooler Cooler Master Hyper 212 Spectrum V3, Argb, Intel E Amd, 120mm, Preto - Rr-S4na-17pa-R1",""
"4121247","Kabum BR","17729","promotion","","Cabo Adaptador Hdmi Macho Para Vga Fêmea + P2 Md9 - 7108","22/09/2026 00:00:00","22/09/2026 23:59:59","Creative & Construction","Brazil",".","https://www.awin1.com/cread.php?awinmid=17729&awinaffid=3077915&ued=https%3A%2F%2Fwww.kabum.com.br%2Fproduto%2F66741","https://www.kabum.com.br/produto/66741","","","no","22/09/2026 16:11:41","Cabo Adaptador Hdmi Macho Para Vga Fêmea + P2 Md9 - 7108",""
"4121246","Kabum BR","17729","promotion","","Suporte De Parede Articulado Para Monitor De 17"" A 35"" North Bayou, Ajustes Com Pistão A Gás, Preto - F150 Nb","22/09/2026 00:00:00","22/09/2026 23:59:59","Creative & Construction","Brazil",".","https://www.awin1.com/cread.php?awinmid=17729&awinaffid=3077915&ued=https%3A%2F%2Fwww.kabum.com.br%2Fproduto%2F653053","https://www.kabum.com.br/produto/653053","","","no","22/09/2026 16:11:31","Suporte De Parede Articulado Para Monitor De 17"" A 35"" North Bayou, Ajustes Com Pistão A Gás, Preto - F150 Nb",""
"4121245","Kabum BR","17729","promotion","","Hub Rise Mode 06 Pro Usb-C 3.0, 11 Em 1, Para Hdmi, Vga, Cartão Sd, Ethernet, Áudio, 3x Usb 2.0, 1x Usb 3.0, Cinza - Rm-Hub-06-Pro","22/09/2026 00:00:00","22/09/2026 23:59:59","Creative & Construction","Brazil",".","https://www.awin1.com/cread.php?awinmid=17729&awinaffid=3077915&ued=https%3A%2F%2Fwww.kabum.com.br%2Fproduto%2F593451","https://www.kabum.com.br/produto/593451","","","no","22/09/2026 16:11:22","Hub Rise Mode 06 Pro Usb-C 3.0, 11 Em 1, Para Hdmi, Vga, Cartão Sd, Ethernet, Áudio, 3x Usb 2.0, 1x Usb 3.0, Cinza - Rm-Hub-06-Pro",""
"4121244","Kabum BR","17729","promotion","","Filtro De Linha + Dps Iclamper Energia 8, 8 Tomadas, Bivolt, Transparente - 26776","22/09/2026 00:00:00","22/09/2026 23:59:59","Creative & Construction","Brazil",".","https://www.awin1.com/cread.php?awinmid=17729&awinaffid=3077915&ued=https%3A%2F%2Fwww.kabum.com.br%2Fproduto%2F397140","https://www.kabum.com.br/produto/397140","","","no","22/09/2026 16:11:11","Filtro De Linha + Dps Iclamper Energia 8, 8 Tomadas, Bivolt, Transparente - 26776",""
"4121243","Kabum BR","17729","promotion","","Bateria Weg Selada - Vrla 12v/7ah 13293745","22/09/2026 00:00:00","22/09/2026 23:59:59","Creative & Construction","Brazil",".","https://www.awin1.com/cread.php?awinmid=17729&awinaffid=3077915&ued=https%3A%2F%2Fwww.kabum.com.br%2Fproduto%2F80284","https://www.kabum.com.br/produto/80284","","","no","22/09/2026 16:11:02","Bateria Weg Selada - Vrla 12v/7ah 13293745",""
"4121242","Kabum BR","17729","promotion","","Suporte De Mesa Articulado Para Monitor De 17"" A 32"" North Bayou, Ajustes Com Pistão A Gás, Branco - F80-Xe Nb","22/09/2026 00:00:00","22/09/2026 23:59:59","Creative & Construction","Brazil",".","https://www.awin1.com/cread.php?awinmid=17729&awinaffid=3077915&ued=https%3A%2F%2Fwww.kabum.com.br%2Fproduto%2F931218","https://www.kabum.com.br/produto/931218","","","no","22/09/2026 16:10:52","Suporte De Mesa Articulado Para Monitor De 17"" A 32"" North Bayou, Ajustes Com Pistão A Gás, Branco - F80-Xe Nb",""
"4121241","Kabum BR","17729","promotion","","Gabinete Gamer Rise Mode Glass 06x, Mid Tower, Argb, Atx, Lateral E Frente Em Vidro, 6x Fans, Branco - Rm-Ca-06xw-Argb","22/09/2026 00:00:00","22/09/2026 23:59:59","Creative & Construction","Brazil",".","https://www.awin1.com/cread.php?awinmid=17729&awinaffid=3077915&ued=https%3A%2F%2Fwww.kabum.com.br%2Fproduto%2F473607","https://www.kabum.com.br/produto/473607","","","no","22/09/2026 16:10:44","Gabinete Gamer Rise Mode Glass 06x, Mid Tower, Argb, Atx, Lateral E Frente Em Vidro, 6x Fans, Branco - Rm-Ca-06xw-Argb",""
"4121240","Kabum BR","17729","promotion","","Teclado Gamer Redragon Lakshmi, Switch Brown, Layout 60%, Abnt2 , Preto - K606-Og&Gy&Bk (Pt-Brown)","22/09/2026 00:00:00","22/09/2026 23:59:59","Creative & Construction","Brazil",".","https://www.awin1.com/cread.php?awinmid=17729&awinaffid=3077915&ued=https%3A%2F%2Fwww.kabum.com.br%2Fproduto%2F401375","https://www.kabum.com.br/produto/401375","","","no","22/09/2026 16:10:36","Teclado Gamer Redragon Lakshmi, Switch Brown, Layout 60%, Abnt2 , Preto - K606-Og&Gy&Bk (Pt-Brown)",""
"4121239","Kabum BR","17729","promotion","","Fone De Ouvido Gamer Hyperx Cloud Earbuds Ii, Microfone No Cabo, Nintendo Switch, Vermelho - 705l8aa","22/09/2026 00:00:00","22/09/2026 23:59:59","Creative & Construction","Brazil",".","https://www.awin1.com/cread.php?awinmid=17729&awinaffid=3077915&ued=https%3A%2F%2Fwww.kabum.com.br%2Fproduto%2F483041","https://www.kabum.com.br/produto/483041","","","no","22/09/2026 16:10:26","Fone De Ouvido Gamer Hyperx Cloud Earbuds Ii, Microfone No Cabo, Nintendo Switch, Vermelho - 705l8aa",""
"4121238","Kabum BR","17729","promotion","","Impressora Hp Laserjet 107w, Laser, Mono, 110v - 4zb78a","22/09/2026 00:00:00","22/09/2026 23:59:59","Creative & Construction","Brazil",".","https://www.awin1.com/cread.php?awinmid=17729&awinaffid=3077915&ued=https%3A%2F%2Fwww.kabum.com.br%2Fproduto%2F102766","https://www.kabum.com.br/produto/102766","","","no","22/09/2026 16:10:17","Impressora Hp Laserjet 107w, Laser, Mono, 110v - 4zb78a",""
"4121237","Kabum BR","17729","promotion","","Cabo De Rede Cat.6 Furukawa Sohoplus, 305 Metros, Cinza - 23400200","22/09/2026 00:00:00","22/09/2026 23:59:59","Creative & Construction","Brazil",".","https://www.awin1.com/cread.php?awinmid=17729&awinaffid=3077915&ued=https%3A%2F%2Fwww.kabum.com.br%2Fproduto%2F109965","https://www.kabum.com.br/produto/109965","","","no","22/09/2026 16:10:08","Cabo De Rede Cat.6 Furukawa Sohoplus, 305 Metros, Cinza - 23400200",""
"4121236","Kabum BR","17729","promotion","","Teclado Magnético Gamer Attack Shark X68 He, Rapid Trigger, 8000hz, 0.01mm, 65%, Black, Preto - As-X68he-Bk","22/09/2026 00:00:00","22/09/2026 23:59:59","Creative & Construction","Brazil",".","https://www.awin1.com/cread.php?awinmid=17729&awinaffid=3077915&ued=https%3A%2F%2Fwww.kabum.com.br%2Fproduto%2F904387","https://www.kabum.com.br/produto/904387","","","no","22/09/2026 16:09:58","Teclado Magnético Gamer Attack Shark X68 He, Rapid Trigger, 8000hz, 0.01mm, 65%, Black, Preto - As-X68he-Bk",""
"4121235","Kabum BR","17729","promotion","","Nobreak Weg Home 1200va, 600w, 6 Tomadas Entrada Bivolt E Saida 115v - 15586583","22/09/2026 00:00:00","22/09/2026 23:59:59","Creative & Construction","Brazil",".","https://www.awin1.com/cread.php?awinmid=17729&awinaffid=3077915&ued=https%3A%2F%2Fwww.kabum.com.br%2Fproduto%2F231442","https://www.kabum.com.br/produto/231442","","","no","22/09/2026 16:09:47","Nobreak Weg Home 1200va, 600w, 6 Tomadas Entrada Bivolt E Saida 115v - 15586583",""
"4121234","Kabum BR","17729","promotion","","Teclado Magnético Gamer Redragon Nova, 65%, Rgb, Switch Ultramag Linear, Abnt2, Preto - K709rgb-M","22/09/2026 00:00:00","22/09/2026 23:59:59","Creative & Construction","Brazil",".","https://www.awin1.com/cread.php?awinmid=17729&awinaffid=3077915&ued=https%3A%2F%2Fwww.kabum.com.br%2Fproduto%2F999732","https://www.kabum.com.br/produto/999732","","","no","22/09/2026 16:09:36","Teclado Magnético Gamer Redragon Nova, 65%, Rgb, Switch Ultramag Linear, Abnt2, Preto - K709rgb-M",""
"4121233","Kabum BR","17729","promotion","","Air Cooler Gamer Rise Mode Storm 8 Black, Argb, Amd/Intel, 120mm, Preto - Rm-Acst-Argb-B","22/09/2026 00:00:00","22/09/2026 23:59:59","Creative & Construction","Brazil",".","https://www.awin1.com/cread.php?awinmid=17729&awinaffid=3077915&ued=https%3A%2F%2Fwww.kabum.com.br%2Fproduto%2F506060","https://www.kabum.com.br/produto/506060","","","no","22/09/2026 16:09:28","Air Cooler Gamer Rise Mode Storm 8 Black, Argb, Amd/Intel, 120mm, Preto - Rm-Acst-Argb-B",""
"4121232","Kabum BR","17729","promotion","","Water Cooler Husky Freezy, Iluminação Argb, 240mm, Amd E Intel, Preto - Hwt200pt","22/09/2026 00:00:00","22/09/2026 23:59:59","Creative & Construction","Brazil",".","https://www.awin1.com/cread.php?awinmid=17729&awinaffid=3077915&ued=https%3A%2F%2Fwww.kabum.com.br%2Fproduto%2F593858","https://www.kabum.com.br/produto/593858","","","no","22/09/2026 16:09:19","Water Cooler Husky Freezy, Iluminação Argb, 240mm, Amd E Intel, Preto - Hwt200pt",""
"4121231","Kabum BR","17729","promotion","","Mesa Digitalizadora Huion Kamvas 13, Usb, Cosmo Black, Preto - Gs1331-K","22/09/2026 00:00:00","22/09/2026 23:59:59","Creative & Construction","Brazil",".","https://www.awin1.com/cread.php?awinmid=17729&awinaffid=3077915&ued=https%3A%2F%2Fwww.kabum.com.br%2Fproduto%2F111155","https://www.kabum.com.br/produto/111155","","","no","22/09/2026 16:09:09","Mesa Digitalizadora Huion Kamvas 13, Usb, Cosmo Black, Preto - Gs1331-K",""
"4121230","Kabum BR","17729","promotion","","Teclado Mecânico Gamer Redragon Kumara Elite, Rainbow, Switch Brown, Tipo-C, Abnt2, Preto - K552-Krs (Pt-Brown)","22/09/2026 00:00:00","22/09/2026 23:59:59","Creative & Construction","Brazil",".","https://www.awin1.com/cread.php?awinmid=17729&awinaffid=3077915&ued=https%3A%2F%2Fwww.kabum.com.br%2Fproduto%2F999719","https://www.kabum.com.br/produto/999719","","","no","22/09/2026 16:09:00","Teclado Mecânico Gamer Redragon Kumara Elite, Rainbow, Switch Brown, Tipo-C, Abnt2, Preto - K552-Krs (Pt-Brown)",""
"4121229","Kabum BR","17729","promotion","","Gabinete Gamer Redragon Wideload Lite, Mid Tower, Atx, Lateral Em Vidro Temperado, Preto - Ca-604b","22/09/2026 00:00:00","22/09/2026 23:59:59","Creative & Construction","Brazil",".","https://www.awin1.com/cread.php?awinmid=17729&awinaffid=3077915&ued=https%3A%2F%2Fwww.kabum.com.br%2Fproduto%2F473175","https://www.kabum.com.br/produto/473175","","","no","22/09/2026 16:08:49","Gabinete Gamer Redragon Wideload Lite, Mid Tower, Atx, Lateral Em Vidro Temperado, Preto - Ca-604b",""
"4121228","Kabum BR","17729","promotion","","Mouse Gamer Sem Fio Redragon Invader Pro, Rgb, 10000 Dpi, 8 Botões, Wireless, Branco - M719w-Rgb-Pro","22/09/2026 00:00:00","22/09/2026 23:59:59","Creative & Construction","Brazil",".","https://www.awin1.com/cread.php?awinmid=17729&awinaffid=3077915&ued=https%3A%2F%2Fwww.kabum.com.br%2Fproduto%2F611255","https://www.kabum.com.br/produto/611255","","","no","22/09/2026 16:08:39","Mouse Gamer Sem Fio Redragon Invader Pro, Rgb, 10000 Dpi, 8 Botões, Wireless, Branco - M719w-Rgb-Pro",""
"4121227","Kabum BR","17729","promotion","","Mouse Gamer Redragon Cobra, Chroma Rgb, 12400 Dpi, 8 Botões, Preto - M711","22/09/2026 00:00:00","22/09/2026 23:59:59","Creative & Construction","Brazil",".","https://www.awin1.com/cread.php?awinmid=17729&awinaffid=3077915&ued=https%3A%2F%2Fwww.kabum.com.br%2Fproduto%2F94555","https://www.kabum.com.br/produto/94555","","","no","22/09/2026 16:08:28","Mouse Gamer Redragon Cobra, Chroma Rgb, 12400 Dpi, 8 Botões, Preto - M711",""
"4121226","Kabum BR","17729","promotion","","Ssd Husky Thunderboost, 256gb, M.2 2280, Pcie 3.0 X4, Nvme, Leitura: 1800 Mb/S, Gravação: 1100 Mb/S - Hssd002256","22/09/2026 00:00:00","22/09/2026 23:59:59","Creative & Construction","Brazil",".","https://www.awin1.com/cread.php?awinmid=17729&awinaffid=3077915&ued=https%3A%2F%2Fwww.kabum.com.br%2Fproduto%2F626784","https://www.kabum.com.br/produto/626784","","","no","22/09/2026 16:08:17","Ssd Husky Thunderboost, 256gb, M.2 2280, Pcie 3.0 X4, Nvme, Leitura: 1800 Mb/S, Gravação: 1100 Mb/S - Hssd002256",""
"4121225","Kabum BR","17729","promotion","","Placa-Mãe Asus Prime B550m-A, Amd Am4, Matx, Ddr4, Preto - 90mb15k0-M0eay0","22/09/2026 00:00:00","22/09/2026 23:59:59","Creative & Construction","Brazil",".","https://www.awin1.com/cread.php?awinmid=17729&awinaffid=3077915&ued=https%3A%2F%2Fwww.kabum.com.br%2Fproduto%2F952750","https://www.kabum.com.br/produto/952750","","","no","22/09/2026 16:08:06","Placa-Mãe Asus Prime B550m-A, Amd Am4, Matx, Ddr4, Preto - 90mb15k0-M0eay0",""
"4121224","Kabum BR","17729","promotion","","Water Cooler Rise Mode Gamer Black, Rgb, 240mm, Amd/Intel, Preto - Rm-Wcb-02-Rgb","22/09/2026 00:00:00","22/09/2026 23:59:59","Creative & Construction","Brazil",".","https://www.awin1.com/cread.php?awinmid=17729&awinaffid=3077915&ued=https%3A%2F%2Fwww.kabum.com.br%2Fproduto%2F130043","https://www.kabum.com.br/produto/130043","","","no","22/09/2026 16:07:55","Water Cooler Rise Mode Gamer Black, Rgb, 240mm, Amd/Intel, Preto - Rm-Wcb-02-Rgb",""
"4121223","Kabum BR","17729","promotion","","Teclado Mecânico Gamer Redragon Kumara, Anti-Ghosting, Rgb, Switch Outemu Brown, Abnt2, Preto, Pt - K552rgb-1 (Pt-Brown)","22/09/2026 00:00:00","22/09/2026 23:59:59","Creative & Construction","Brazil",".","https://www.awin1.com/cread.php?awinmid=17729&awinaffid=3077915&ued=https%3A%2F%2Fwww.kabum.com.br%2Fproduto%2F93160","https://www.kabum.com.br/produto/93160","","","no","22/09/2026 16:07:46","Teclado Mecânico Gamer Redragon Kumara, Anti-Ghosting, Rgb, Switch Outemu Brown, Abnt2, Preto, Pt - K552rgb-1 (Pt-Brown)",""
"4121222","Kabum BR","17729","promotion","","Fonte Mach1 Steady, 750w, 80 Plus Bronze, Pfc Ativo, Preto - 750steady","22/09/2026 00:00:00","22/09/2026 23:59:59","Creative & Construction","Brazil",".","https://www.awin1.com/cread.php?awinmid=17729&awinaffid=3077915&ued=https%3A%2F%2Fwww.kabum.com.br%2Fproduto%2F912176","https://www.kabum.com.br/produto/912176","","","no","22/09/2026 16:07:36","Fonte Mach1 Steady, 750w, 80 Plus Bronze, Pfc Ativo, Preto - 750steady",""
"4121221","Kabum BR","17729","promotion","","Monitor Gamer Curvo Husky Boreal 34"", Wqhd, Ultrawide, 200hz, 1ms, Adaptive Sync, Displayport E Hdmi, Hdr - Hmg00234pt","22/09/2026 00:00:00","22/09/2026 23:59:59","Creative & Construction","Brazil",".","https://www.awin1.com/cread.php?awinmid=17729&awinaffid=3077915&ued=https%3A%2F%2Fwww.kabum.com.br%2Fproduto%2F871300","https://www.kabum.com.br/produto/871300","","","no","22/09/2026 16:07:27","Monitor Gamer Curvo Husky Boreal 34"", Wqhd, Ultrawide, 200hz, 1ms, Adaptive Sync, Displayport E Hdmi, Hdr - Hmg00234pt",""
"4121219","Kabum BR","17729","promotion","","Ssd Rise Mode Gamer Line, 120gb, 2.5"", Sata Iii, Leitura: 530 Mb/S, Gravação: 520 Mb/S, Preto - Rm-Ssd-120","22/09/2026 00:00:00","22/09/2026 23:59:59","Creative & Construction","Brazil",".","https://www.awin1.com/cread.php?awinmid=17729&awinaffid=3077915&ued=https%3A%2F%2Fwww.kabum.com.br%2Fproduto%2F105104","https://www.kabum.com.br/produto/105104","","","no","22/09/2026 16:07:17","Ssd Rise Mode Gamer Line, 120gb, 2.5"", Sata Iii, Leitura: 530 Mb/S, Gravação: 520 Mb/S, Preto - Rm-Ssd-120",""
"4121217","Kabum BR","17729","promotion","","Placa De Vídeo Msi Rtx 3050 Lp Oc Nvidia Geforce, 6gb, Gddr6, 96-Bit, Low Profile - G3050lp6c","22/09/2026 00:00:00","22/09/2026 23:59:59","Creative & Construction","Brazil",".","https://www.awin1.com/cread.php?awinmid=17729&awinaffid=3077915&ued=https%3A%2F%2Fwww.kabum.com.br%2Fproduto%2F1012613","https://www.kabum.com.br/produto/1012613","","","no","22/09/2026 16:07:08","Placa De Vídeo Msi Rtx 3050 Lp Oc Nvidia Geforce, 6gb, Gddr6, 96-Bit, Low Profile - G3050lp6c",""
"4121215","Kabum BR","17729","promotion","","Memória Ram Kingston Fury Beast, 16gb, 5600mhz, Ddr5, Cl40, Para Intel Xmp, Preto - Kf556c40bb-16","22/09/2026 00:00:00","22/09/2026 23:59:59","Creative & Construction","Brazil",".","https://www.awin1.com/cread.php?awinmid=17729&awinaffid=3077915&ued=https%3A%2F%2Fwww.kabum.com.br%2Fproduto%2F285967","https://www.kabum.com.br/produto/285967","","","no","22/09/2026 16:06:58","Memória Ram Kingston Fury Beast, 16gb, 5600mhz, Ddr5, Cl40, Para Intel Xmp, Preto - Kf556c40bb-16",""
"4121213","Kabum BR","17729","promotion","","Fonte Xpg Core Reactor Ii Ve, 850w, 80 Plus Gold, Modular, Pfc Ativo, Preto - 75261436","22/09/2026 00:00:00","22/09/2026 23:59:59","Creative & Construction","Brazil",".","https://www.awin1.com/cread.php?awinmid=17729&awinaffid=3077915&ued=https%3A%2F%2Fwww.kabum.com.br%2Fproduto%2F514896","https://www.kabum.com.br/produto/514896","","","no","22/09/2026 16:06:48","Fonte Xpg Core Reactor Ii Ve, 850w, 80 Plus Gold, Modular, Pfc Ativo, Preto - 75261436",""
"4121210","Kabum BR","17729","promotion","","Monitor Gamer Curvo Asus Tuf 34"""", Wqhd, 250hz, 0.5ms, Fast Va, Freesync Premium, Altura Ajustável, Som Integrado, Preto - Vg34wqml5a","22/09/2026 00:00:00","22/09/2026 23:59:59","Creative & Construction","Brazil",".","https://www.awin1.com/cread.php?awinmid=17729&awinaffid=3077915&ued=https%3A%2F%2Fwww.kabum.com.br%2Fproduto%2F952751","https://www.kabum.com.br/produto/952751","","","no","22/09/2026 16:06:38","Monitor Gamer Curvo Asus Tuf 34"""", Wqhd, 250hz, 0.5ms, Fast Va, Freesync Premium, Altura Ajustável, Som Integrado, Preto - Vg34wqml5a",""
